file	affiliations	country
paper478.pdf	Julius-Maximilians-Universität-Julius-Maximilians-Universität	Germany-Germany
paper336.pdf	Department of Computer Science-University of Maryland-University of Maryland-College Park, MD,-College of Information Studies-University of Maryland-University of Maryland-College Park, MD,	USA-USA
paper450.pdf	Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University	USA-USA-USA-USA
paper444.pdf	Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University-Xi’an Jiaotong-Liverpool University	China-China-China-China-China
paper322.pdf	Queensland University of Technology (QUT)-Queensland University of Technology (QUT)	Australia
paper493.pdf	University of California, San Diego-University of California, San Diego-University of Washington-University of Washington-University of Washington-University of Washington	USA-USA-USA
paper487.pdf	University of Duisburg-Essen, Duisburg,-University of Duisburg-Essen, Duisburg,	Germany
paper108.pdf	Cornell University-Cornell University	
paper652.pdf	Open Lab-Newcastle University-Newcastle University-Department of Social Sciences-Northumbria University-Northumbria University	UK-Canada-UK
paper134.pdf		
paper120.pdf		Japan-Japan
paper646.pdf	Information School-University of Washington-University of Washington-Information School-University of Washington-University of Washington	
paper691.pdf	University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-University of Haifa, Israel-New York University, NY,-New York University, NY,	USA
paper685.pdf	Department of Computer Science-University of Maryland, College Park-University of Maryland, College Park-University of Maryland, College Park-Department of Computer Science-University of Maryland, College Park-University of Maryland, College Park-University of Maryland, College Park-Department of Computer Science-University of Maryland, College Park-University of Maryland, College Park-University of Maryland, College Park	
paper068.pdf	Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University-Cornell University-Cornell University-Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University-Indiana University-Purdue University	
paper040.pdf	BMW Group Research-BMW Group Research-Technische Universiteit Eindhoven-Bundeswehr University; LMU Munich-Bundeswehr University; LMU Munich	Germany-Germany-Germany-Netherlands-Germany
paper054.pdf	Institute for Industrial Engineering-Psychiatric University Clinics-Psychiatric University Clinics-University of Stuttgart IAT,-University of Stuttgart IAT,-Institute of Human Factors and	Germany-Germany
paper083.pdf	State Key Laboratory of Computer Science and Beijing Key Lab of Human-Computer Interaction, Institute of Software,-State Key Laboratory of Computer Science and Beijing Key Lab of Human-Computer Interaction, Institute of Software,-State Key Laboratory of Computer Science and Beijing Key Lab of Human-Computer Interaction, Institute of Software,-School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing,-School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing,-School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing,-Peking Union Medical College Hospital, Beijing,-Department of Computer Science, Stony Brook University, Stony Brook, New York,-Department of Computer Science, Stony Brook University, Stony Brook, New York,-Department of Computer Science, Stony Brook University, Stony Brook, New York,	China-China-China-United States-United States
paper097.pdf	Communication & Design Lab	
paper518.pdf	The Information School-University of Washington-University of Washington-School of Information-University of Michigan-University of Michigan-School of Information-University of Michigan-University of Michigan	USA-USA-USA
paper242.pdf	School of Information-University of Michigan-University of Michigan-School of Information-University of Michigan-University of Michigan-School of Information-University of Michigan-University of Michigan	
paper524.pdf	University of Washington-University of Washington-Microsoft Research-Microsoft Research-Microsoft-University of Washington-University of Washington	
paper530.pdf	Stanford University Computer Science-Stanford University Computer Science-Stanford University Computer Science-Stanford University Computer Science	
paper256.pdf		USA-USA-USA
paper281.pdf	Department of CISE-University of Florida-University of Florida-Department of CISE-University of Florida-University of Florida-Department of CISE-University of Florida-University of Florida	USA-USA-USA
paper295.pdf	Meiji University-Meiji University	
paper294.pdf	Syddansk Universitet-Aalto University-Aalto University	
paper280.pdf	School of Literature, Media, and Communication-Georgia Institute of Technology-School of Literature, Media, and Communication-Georgia Institute of Technology	United States-United States
paper531.pdf	University of Washington-University of Washington-Columbia University-Columbia University-University of Washington-University of Washington-University of Washington-University of Washington	
paper257.pdf	Washington University in St. Louis-Washington University in St. Louis-Washington University in St. Louis-Washington University in St. Louis	
paper243.pdf	Information School-University of Washington-University of Washington-Human Centered Design and-University of Washington-University of Washington-Pennsylvania State University-Pennsylvania State University-University Park, PA,-University Park, PA,-Information School-University of Washington-University of Washington-Information School-University of Washington-University of Washington-Information School-University of Washington-University of Washington	USA-USA-USA-USA-USA-USA
paper525.pdf	Georgetown University-Georgetown University-University of Maryland-University of Maryland-University of Maryland-University of Maryland-Georgetown University-Georgetown University	
paper519.pdf	Eindhoven University of Technology-Eindhoven University of Technology-Eindhoven University of Technology,-Eindhoven University of Technology,-Simon Fraser University-Simon Fraser University-Eindhoven University of Technology, Elisava-Eindhoven University of Technology, Elisava-Eindhoven University of Technology-Eindhoven University of Technology	USA-UK
paper096.pdf	FIT Lab, Computational Foundry-Swansea University, Swansea,-Swansea University, Swansea,-FIT Lab, Computational Foundry-Swansea University, Swansea,-Swansea University, Swansea,-FIT Lab, Computational Foundry-Swansea University, Swansea,-Swansea University, Swansea,-FIT Lab, Computational Foundry-Swansea University, Swansea,-Swansea University, Swansea,-FIT Lab, Computational Foundry-Swansea University, Swansea,-Swansea University, Swansea,	UK-UK-UK-UK-UK
paper082.pdf	Arizona State University-Arizona State University-Arizona State University-Arizona State University-Arizona State University-Arizona State University	
paper055.pdf	Microsoft, Redmond, WA,  <mpahud, cholz, xiaotu, amittere, feisu, bibuxton, kenh>@microsoft.com-Carnegie Mellon University, Pittsburgh, PA, , <yang.zhang, gierad.laput>@cs.cmu.edu-Carnegie Mellon University, Pittsburgh, PA, , <yang.zhang, gierad.laput>@cs.cmu.edu-University of Toronto, Toronto, , haijunxia@dgp.toronto.edu-University of Toronto, Toronto, , haijunxia@dgp.toronto.edu	United States-United States-Canada-Canada
paper041.pdf	Massey University-Massey University-Carnegie Mellon University-Carnegie Mellon University-University of Southern California-University of Southern California-Massey University-Massey University-Auckland University of Technology-Auckland University of Technology	USA-USA
paper069.pdf	aUniversity of Fribourg,-aUniversity of Fribourg,-Department of Psychology-cEPFL+ECAL Lab, EPFL	
paper684.pdf	Georgia Institute of Technology, Escuela Superior Politecnica del Litoral	United States
paper690.pdf	The Information School-University of Washington-University of Washington-Human-Centered Design & Engineering-University of Washington-University of Washington	
paper121.pdf	University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex-University of Sussex	United Kingdom-United Kingdom-United Kingdom-United Kingdom-United Kingdom
paper647.pdf	Hasso Plattner Institute, University of Potsdam, . Email: {firstname.lastname}@hpi.de-Hasso Plattner Institute, University of Potsdam, . Email: {firstname.lastname}@hpi.de-Hasso Plattner Institute, University of Potsdam, . Email: {firstname.lastname}@hpi.de	Germany-Germany
paper653.pdf	Human-Computer Interaction Institute-Carnegie Mellon University-Carnegie Mellon University	
paper135.pdf	Complex Target Group-University of Twente-University of Twente-University of Twente-University of Twente-Department of Research-University of Twente-University of Twente-North-West University-North-West University	Netherlands-Netherlands-Netherlands-Netherlands
paper109.pdf	Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology	Australia-Australia-Australia
paper486.pdf	Lancaster University-Lancaster University-Lancaster University-Lancaster University-Universiti Teknologi MARA-Lancaster University-Lancaster University	UK-UK-UK
paper492.pdf	Department of Computer Science-University of Colorado Boulder-University of Colorado Boulder	USA
paper445.pdf	HIIS Laboratory, CNR-ISTI-HIIS Laboratory, CNR-ISTI	Italy
paper323.pdf	Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University	
paper337.pdf	Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology	Australia-Australia
