file	affiliations	country
paper446.pdf	University of Copenhagen-University of Copenhagen-University of Copenhagen-University of Copenhagen-University of Copenhagen-University of Copenhagen-University of Copenhagen-University of Copenhagen	
paper308.pdf	Department of Media Arts, Royal-Holloway, University of London-Holloway, University of London-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Information Security Group, Royal-Holloway, University of London-Holloway, University of London	UK-UK-UK
paper442.pdf	Department of Industrial Design,-Department of Industrial Design,-Department of Industrial Design,	Korea-Korea-Korea
paper324.pdf	*Autodesk Research-†Dartmouth College-‡University of Toronto-‡University of Toronto	Canada-USA-Canada
paper330.pdf	Stanford University, Bucknell University-Stanford University, Bucknell University	
paper456.pdf	University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto-University of Toronto	
paper318.pdf	School of Computing Science-Simon Fraser University-Simon Fraser University-Department of Computer Science-University of British Columbia-University of British Columbia-Microsoft Corporation-Microsoft Corporation-School of Computing Science-Simon Fraser University-Simon Fraser University	Canada-Canada-Canada-Canada-Canada
paper481.pdf	School of Information, Florida State University-School of Information, Florida State University-School of Information, Florida State University-Department of Informatics, University of California, Irvine-Department of Informatics, University of California, Irvine-Department of Informatics, University of California, Irvine	United States-United States
paper495.pdf	Georgia Institute of Technology-Georgia Institute of Technology	
paper126.pdf		USA
paper640.pdf	Department of Computer Science-University of Saskatchewan-University of Saskatchewan-Department of Computer Science-University of Saskatchewan-University of Saskatchewan-Department of Computer Science-University of Canterbury-University of Canterbury	Canada-Canada
paper654.pdf	Institute Human-Computer-Media-Institute Human-Computer-Media-Institute Human-Computer-Media-Julius-Maximilians University-Julius-Maximilians University-Department of Anaesthesia and-University Hospital Würzburg-University Hospital Würzburg-Julius-Maximilians University-Julius-Maximilians University-Julius-Maximilians University-Julius-Maximilians University-Department of Anaesthesia and-Department of Anaesthesia and-University Hospital Würzburg-University Hospital Würzburg-University Hospital Würzburg-University Hospital Würzburg	Germany-Germany-Germany-Germany-Germany-Germany
paper132.pdf	SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex-SCHI Lab, University of Sussex	UK-UK-UK
paper668.pdf	Computational Physiology Lab-University of California, Irvine-University of California, Irvine-University of Houston-University of Houston-Texas A&M University-Texas A&M University-College Station, TX	USA-USA-USA
