file	affiliations	country
paper153.pdf	Stanford University-Stanford University-Stanford University-Stanford University-Stanford University-Stanford University	China-USA-USA-USA-USA
paper29.pdf	"Google Research & Machine Intelligence, Mountain View, CA,-Google Brain, Mountain View, CA,-Sorbonne Universités, CNRS, ISIR, Paris,"	USA-USA-France
paper15.pdf	. Northeastern University-. Northeastern University-. Tufts Medical Center-MLyson@TuftsMedicalCenter.o-. Northeastern University-. Northeastern University	USA-USA-USA
paper386.pdf	IT University of Copenhagen-IT University of Copenhagen-University of Siegen and-University of Siegen and-International Institute for Socio-Informatics (IISI)	Germany-Denmark
paper392.pdf	"Facebook Inc.,  Hacker Way, Menlo Park, CA,-Facebook Inc.,  Hacker Way, Menlo Park, CA,"	USA
paper379.pdf	Institute of Technology-Institute of Technology-University St.Gallen-University St.Gallen-University St.Gallen-University St.Gallen-Institute of Technology-University St.Gallen-University St.Gallen	Switzerland
paper423.pdf	"School of Design-Northumbria University-Northumbria University-University of Dundee,-University of Dundee,"	UK-UK-UK
paper345.pdf	"University of Stuttgart, Stuttgart, , valentin.schwind@vis.uni-stuttgart.de,-University of Stuttgart, Stuttgart, , valentin.schwind@vis.uni-stuttgart.de,-Aalto University, Helsinki, , anna.feit@aalto.ﬁ-Aalto University, Helsinki, , anna.feit@aalto.ﬁ"	Germany-Germany-Finland
paper351.pdf	"University of Maryland, College Park, MD; Northwestern University, Evanston, IL;-University of Maryland, College Park, MD; Northwestern University, Evanston, IL;-University of Maryland, College Park, MD; Northwestern University, Evanston, IL;"	USA
paper437.pdf	.Georgia Institute of Technology . Tsinghua University-.Georgia Institute of Technology . Tsinghua University-.Georgia Institute of Technology . Tsinghua University	China-USA
paper348.pdf	A User-Centered Inquiry and Initial Prototypes-School of Information-University of Michigan-University of Michigan	USA
paper412.pdf	"*Northwestern University, †University of Maryland-*Northwestern University, †University of Maryland"	USA
paper374.pdf	"Bristol Interaction Group-University of Bristol,-University of Bristol,-Bristol Composites Institute-University of Bristol,-University of Bristol,-Tactual Labs-Bristol Interaction Group-University of Bristol,-University of Bristol,"	UK-UK-Canada-UK
paper360.pdf	"VIS, University of Stuttgart, Stuttgart,-VIS, University of Stuttgart, Stuttgart,"	Germany-Germany
paper406.pdf	"University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de-University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de"	Germany
