file	affiliations	country
paper560.pdf	"DC Labs, University of York-DC Labs, University of York-DC Labs, University of York"	Germany-UK-Austria
paper206.pdf	"Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University"	UK-UK
paper548.pdf	Columbia University-Columbia University-Microsoft Research-Microsoft Research	USA
paper549.pdf	"Georgia Institute of Technology-School of Literature, Media, and Communication-University of California Berkeley-University of California Berkeley-Jacobs Institute for Design Innovation"	USA-USA
paper561.pdf	Department of Computer Science-University of Copenhagen-University of Copenhagen	Denmark
paper207.pdf	Enhancing Online Problems Through Instructor-Centered-National University of-National University of-Harvard University-Harvard University-Carleton College-University of Michigan-University of Michigan-Harvard University-Harvard University	USA-USA-USA-USA-Korea
paper213.pdf		USA
paper575.pdf	"Department of CISE, University of Florida, Gainesville, Florida,-Department of CISE, University of Florida, Gainesville, Florida,-Department of CISE, University of Florida, Gainesville, Florida,-University of Washington – The Information School, Seattle, Washington,-University of Washington – The Information School, Seattle, Washington,-University of Washington – The Information School, Seattle, Washington,-Spelman College, Atlanta, Georgia,-† Work conducted while a summer intern at the University of Florida.-† Work conducted while a summer intern at the University of Florida."	USA-USA-USA
paper8.pdf	"University of Maryland,-University of Maryland,-University of Maryland,-University of Maryland,-University of Maryland,-University of Maryland,"	USA-USA-USA
paper159.pdf	"Human Centered Design and Engineering, University of Washington, Seattle, WA.-Human Centered Design and Engineering, University of Washington, Seattle, WA.-Human Centered Design and Engineering, University of Washington, Seattle, WA."	USA
paper171.pdf	University of Stuttgart-University of Stuttgart	Germany-Germany
paper617.pdf	"University of Stuttgart, Stuttgart,  – francisco.kiss@vis.uni-stuttgart.de-University of Stuttgart, Stuttgart,  – francisco.kiss@vis.uni-stuttgart.de-University of Stuttgart, Stuttgart,  – mail@robinboldt.de-University of Stuttgart, Stuttgart,  – mail@robinboldt.de-University of Duisburg-Essen, Essen,  – stefan.schneegass@uni-due.de-University of Duisburg-Essen, Essen,  – stefan.schneegass@uni-due.de"	Germany-Germany-Germany-Germany
paper603.pdf	Simon Fraser University-Simon Fraser University-Meiji University-Meiji University	Japan-Japan-Canada-Japan
paper165.pdf	"University of Twente, The-University of Twente, The-Stanford University,-Stanford University,"	Netherlands-USA-USA
paper398.pdf	"Computer Science & Engineering, University of Washington-Computer Science & Engineering, University of Washington-Psychology, University of Washington | Microsoft Research | University of California at Irvine-Psychology, University of Washington | Microsoft Research | University of California at Irvine-Psychology, University of Washington | Microsoft Research | University of California at Irvine"	USA
paper23.pdf	Design Lab-College of Computing and Informatics-University of North Carolina at Charlotte-University of North Carolina at Charlotte	USA-Australia
paper37.pdf	Purdue University-Purdue University-University of Maryland-University of Maryland-Arizona State University-Arizona State University	USA
paper429.pdf	University of Calgary-University of Calgary-OCAD University-OCAD University-University of Calgary-University of Calgary	Canada-Canada-Canada
paper415.pdf	∗University of Rochester †IBM Research - Almaden-∗University of Rochester †IBM Research - Almaden	USA
paper373.pdf	"Department of Applied-University of Gothenburg-University of Gothenburg-UCL Institute of Education,-UCL Institute of Education,-University College London,-University College London,-University College London,-Cooperative State University-Cooperative State University-UCL Knowledge Lab,-UCL Knowledge Lab,-Department of Computer"	UK-Germany-Sweden
paper367.pdf	University of Toulouse - IRIT-University of Toulouse - IRIT	France
paper401.pdf	"Department of Computer-Shandong University,-Shandong University,-Neuoscience Reseach Center,-Liaoning Normal University,-Liaoning Normal University,-State Key Laboratory of-State Key Laboratory of-Computer Science, Institute"	China-USA
paper371.pdf	"Loughborough University, Loughborough, , {l.l.bakewell, m.wilson}@lboro.ac.uk-Loughborough University, Loughborough, , {l.l.bakewell, m.wilson}@lboro.ac.uk-University of Bath, Bath, , {k.vasileiou, j.c.barnett}@bath.ac.uk-University of Bath, Bath, , {k.vasileiou, j.c.barnett}@bath.ac.uk-Northumbria University, Newcastle upon Tyne,  {firstname.surname}@northumbria.ac.uk-Northumbria University, Newcastle upon Tyne,  {firstname.surname}@northumbria.ac.uk-University of Exeter, Exeter, ,{m.m.atkinson, m.barreto}@exeter.ac.uk-University of Exeter, Exeter, ,{m.m.atkinson, m.barreto}@exeter.ac.uk"	UK-UK-UK-UK
paper417.pdf	"University of San Francisco-University of San Francisco-University of San Francisco-University of San Francisco-University of San Francisco-University of San Francisco-Texas A&M University-Texas A&M University-College Station, TX-University of San Francisco-University of San Francisco-Worcester Polytechnic Institute"	USA
paper403.pdf	"NUS-HCI Lab, School of Computing,-NUS-HCI Lab, School of Computing,-ti Lab, Chalmers University of-ti Lab, Chalmers University of-ti Lab, Chalmers University of-NUS Graduate School for Integrative Sciences and Engineering,-National University of Singapore, Singapore-National University of Singapore, Singapore"	Sweden-Singapore
paper365.pdf	Aalborg University-Aalborg University-Aalborg University-Aalborg University-Aalborg University-Aalborg University	Denmark
paper359.pdf	"School of Interactive Arts and Technology, Simon Fraser University, Surrey,-School of Interactive Arts and Technology, Simon Fraser University, Surrey,-School of Interactive Arts and Technology, Simon Fraser University, Surrey,-Department of Computer Science, University of Calgary, Calgary,-Department of Computer Science, University of Calgary, Calgary,-Department of Computer Science, University of Calgary, Calgary,-School of Design, Hunan University, Changsha,-School of Design, Hunan University, Changsha,-School of Design, Hunan University, Changsha,"	Canada-Canada-China
