file	affiliations	country
paper93.pdf	"Department of Informatics-University of California, Irvine-University of California, Irvine"	USA
paper466.pdf	"University of Toronto, Ontario,-University of Toronto, Ontario,"	Canada
paper472.pdf	Max Planck Institute for-Max Planck Institute for-Max Planck Institute for	Germany-Germany-Sweden-Germany-Germany
paper87.pdf	"Human Opsis, Patras, Greece, HCI Group, University of Patras, Greece, Department of Cultural-Human Opsis, Patras, Greece, HCI Group, University of Patras, Greece, Department of Cultural-Human Opsis, Patras, Greece, HCI Group, University of Patras, Greece, Department of Cultural-Human Opsis, Patras, Greece, HCI Group, University of Patras, Greece, Department of Cultural-Heritage Management and New Technologies, University of Patras, Greece, Cognitive UX GmbH,-Heritage Management and New Technologies, University of Patras, Greece, Cognitive UX GmbH,-Heidelberg, , Department of Computer Science, University of Cyprus, Nicosia, Cyprus-Heidelberg, , Department of Computer Science, University of Cyprus, Nicosia, Cyprus-Heidelberg, , Department of Computer Science, University of Cyprus, Nicosia, Cyprus"	Germany-Greece-Cyprus
paper314.pdf	"Play & Interactive Experiences for Learning Lab, New Mexico State University, Las Cruces, NM,-Play & Interactive Experiences for Learning Lab, New Mexico State University, Las Cruces, NM,-Play & Interactive Experiences for Learning Lab, New Mexico State University, Las Cruces, NM,-Perception, Action, & Cognition in Mediated Artiﬁcial & Natural Environments Lab,-New Mexico State University, Las Cruces, NM,-New Mexico State University, Las Cruces, NM,-HCI Games Group, Games Institute, University of Waterloo, Waterloo, ON,-HCI Games Group, Games Institute, University of Waterloo, Waterloo, ON,-HCI Games Group, Games Institute, University of Waterloo, Waterloo, ON,-HCI Games Group, Games Institute, University of Waterloo, Waterloo, ON,"	USA-USA-Canada
paper499.pdf	"Information School, Computer Science & Engineering, Human Centered Design and Engineering-Information School, Computer Science & Engineering, Human Centered Design and Engineering-University of Washington-University of Washington"	USA
paper78.pdf	"Department of Computer Science and Technology-Key Laboratory of Pervasive Computing, Ministry of Education-Key Laboratory of Pervasive Computing, Ministry of Education-Global Innovation eXchange Institute, Tsinghua University, Beijing, ,-Global Innovation eXchange Institute, Tsinghua University, Beijing, ,-Global Innovation eXchange Institute, Tsinghua University, Beijing, ,-Hong Kong University of Science and Technology, Hong Kong-Hong Kong University of Science and Technology, Hong Kong"	China-Hong Kong
paper50.pdf	"School of Creative Media,-City University of Hong Kong-City University of Hong Kong-School of Creative Media,-City University of Hong Kong-City University of Hong Kong"	Hong Kong
paper44.pdf	"College of Computer,-School of Computing Science,-Umm Al-Qura University-Umm Al-Qura University-University of East Anglia-University of East Anglia"	UK-Saudi Arabia
paper658.pdf	"Institute, Daejeon,"	Korea-Korea
paper664.pdf	"KTH Royal Institute of-School of Geography, Politics-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Newcastle University,-Newcastle University,"	UK-Sweden
paper102.pdf	*Western Washington University ^Indiana University-Purdue University Indianapolis   !Northwestern University-*Western Washington University ^Indiana University-Purdue University Indianapolis   !Northwestern University	USA
paper116.pdf	"Microsoft Research, Redmond-Tech, Cornell University-Tech, Cornell University-University of Washington-University of Washington"	USA
paper248.pdf	"Dept. of Computer Science, Columbia University-Dept. of Computer Science, Columbia University"	USA
paper274.pdf	"Eindhoven University of-Eindhoven University of-Eindhoven University of-Eindhoven University of-NTU IoX Center,-University of Science and-University of Science and"	Netherlands-Taiwan
paper512.pdf	"Google, Mountain View, CA-University of California, Berkeley, CA-University of California, Berkeley, CA-International Computer Science Institute, Berkeley, CA"	USA
paper506.pdf	"Online Production Groups-GroupLens Research, University of Minnesota-GroupLens Research, University of Minnesota-GroupLens Research, University of Minnesota"	USA
paper260.pdf	"Carnegie Mellon University, Duke University, Zhejiang University, Syracuse University, Glodon Company-Carnegie Mellon University, Duke University, Zhejiang University, Syracuse University, Glodon Company-Limited, University of Aizu, TU Wien-Limited, University of Aizu, TU Wien"	USA-China-Japan-Austria
paper507.pdf	"University of Dundee,-University of Dundee,"	UK
paper261.pdf	"Microsoft Research Centre for Social NUI-School of Computing and Information Systems, The University of Melbourne-School of Computing and Information Systems, The University of Melbourne-School of Computing and Information Systems, The University of Melbourne"	Australia
paper275.pdf	Open Lab-Newcastle University-Newcastle University-School of Design-Northumbria University-Northumbria University-Northumbria University-Northumbria University-Newcastle University-Newcastle University	UK-UK-UK-UK
paper513.pdf	Koç University – Arçelik Research Center for Creative Industries-Koç University – Arçelik Research Center for Creative Industries-Koç University – Arçelik Research Center for Creative Industries	Turkey
paper249.pdf	"University of Waterloo, Stony Brook University, University of Colorado Boulder, Google Inc.-University of Waterloo, Stony Brook University, University of Colorado Boulder, Google Inc.-University of Waterloo, Stony Brook University, University of Colorado Boulder, Google Inc.-University of Waterloo, Stony Brook University, University of Colorado Boulder, Google Inc."	USA-Canada
paper117.pdf	"Human-Computer Interaction Institute, Carnegie Mellon University-Human-Computer Interaction Institute, Carnegie Mellon University-Human-Computer Interaction Institute, Carnegie Mellon University"	USA
paper665.pdf	Computer Science Department-Computer Science Department-Stanford University-Stanford University-Computer Science Department-Stanford University-Stanford University	USA-Ecuador
paper103.pdf	Michigan State University-Michigan State University-Michigan State University-Michigan State University-Michigan State University-Michigan State University	USA
paper659.pdf	"Microsoft Research, Redmond, WA,-Information School, University of Washington, Seattle, WA,-Information School, University of Washington, Seattle, WA,-Information School, University of Washington, Seattle, WA,-Human Centered Design and Engineering, University of Washington, Seattle, WA,-Human Centered Design and Engineering, University of Washington, Seattle, WA,-Human Centered Design and Engineering, University of Washington, Seattle, WA,-Department of Pediatrics, University of Michigan, Ann Arbor, Michigan,-Department of Pediatrics, University of Michigan, Ann Arbor, Michigan,-Department of Pediatrics, University of Michigan, Ann Arbor, Michigan,"	USA-USA-USA-USA
paper45.pdf	"University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de-University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de-Osaka Prefecture University, Osaka, , tilman@cs.osakafu-u.ac.jp-Osaka Prefecture University, Osaka, , tilman@cs.osakafu-u.ac.jp"	Germany-Japan
paper51.pdf	Cornell University-Cornell University-Cornell University-Cornell University-Cornell University-Cornell University-Cornell University-Cornell University	USA-USA-USA-USA
paper79.pdf	"*NUS-HCI Lab, School of Computing, NUS-*NUS-HCI Lab, School of Computing, NUS-#Information Systems & Analytics, School of"	Singapore
paper498.pdf	"FIT Lab, Swansea University,   Industrial Design Centre,-FIT Lab, Swansea University,   Industrial Design Centre,-FIT Lab, Swansea University,   Industrial Design Centre,"	UK-India
paper86.pdf	"Paul G. Allen School, DUB Group, University of Washington, Seattle, WA-Paul G. Allen School, DUB Group, University of Washington, Seattle, WA-Paul G. Allen School, DUB Group, University of Washington, Seattle, WA-Paul G. Allen School, DUB Group, University of Washington, Seattle, WA-Microsoft Research, Redmond, WA"	USA
paper473.pdf	Stanford University-Stanford University	USA
paper315.pdf	"School of Interactive Computing-Georgia Institute of Technology-Microsoft Research-City, University of London-City, University of London"	UK-USA
paper301.pdf	"❇Human Computer Interaction Institute-Carnegie Mellon University, Pittsburgh, Pennsylvania-Carnegie Mellon University, Pittsburgh, Pennsylvania-Allen School of Computer Science and Engineering-University of Washington, Seattle, Washington-University of Washington, Seattle, Washington"	USA
paper467.pdf	"Computer Science and Engineering, University of Michigan – Ann Arbor-Computer Science and Engineering, University of Michigan – Ann Arbor-Neuroscience, Johns Hopkins University-Neuroscience, Johns Hopkins University"	USA
paper92.pdf	"Department of Informatics-University of California, Irvine-University of California, Irvine-Microsoft Research-One Microsoft Way"	USA-USA
paper329.pdf	"FX Palo Alto Laboratory (FXPAL), Palo Alto, CA-FX Palo Alto Laboratory (FXPAL), Palo Alto, CA"	USA
paper96.pdf	Northwestern University-Northwestern University-Northwestern University-Northwestern University-Northwestern University-Northwestern University	USA
paper463.pdf	"School of Arts, Media, and-School of Biological and Health-Center for Biology and-Arizona State University-Arizona State University-Arizona State University-Arizona State University-Arizona State University-Arizona State University"	USA
paper305.pdf	New York University-New York University-New York University-New York University	USA
paper311.pdf	University of Auckland-University of Auckland-University of Otago-University of Otago-University of Toronto-University of Toronto	Canada-New Zealand
paper477.pdf	"University of Saskatchewan, , Inria,-University of Saskatchewan, , Inria,-University of Saskatchewan, , Inria,"	Canada-France
paper82.pdf	RWTH Aachen University-RWTH Aachen University	Germany
paper339.pdf	"Université Grenoble Alpes-University of Stuttgart,-University of Stuttgart,-University of Bristol-University of Bristol"	France-Germany-UK
paper55.pdf	"Design Lab, UC San Diego-Design Lab, UC San Diego-Adobe Research"	USA
