file	affiliations	country
paper636.pdf	Purdue University-Purdue University	USA
paper1.pdf	School of Interactive Computing-Georgia Institute of Technology-Human-Computer Interaction Institute-Carnegie Mellon University-Carnegie Mellon University	USA-USA
paper622.pdf	"University of Washington, Seattle-University of Washington, Seattle"	China-USA
paper144.pdf	University  of Washington-University  of Washington	USA
paper391.pdf	"Group Facilitation Agent-Northeastern University, Boston, MA,-Northeastern University, Boston, MA,"	USA-USA
paper385.pdf	"Université Paris-Saclay-LRI, Univ. Paris-Sud, CNRS,-Inria, Université Paris-Saclay-Inria, Université Paris-Saclay-University of British Columbia-University of British Columbia"	France-Canada-France
paper16.pdf	"University of Illinois, University of Michigan, Adobe Research-University of Illinois, University of Michigan, Adobe Research-University of Illinois, University of Michigan, Adobe Research"	USA
paper408.pdf	"University of Bath,  University of Auckland, New Zealand-University of Bath,  University of Auckland, New Zealand"	UK-New Zealand
paper434.pdf	MIT Media Lab-MIT Media Lab-MIT Media Lab-MIT Media Lab	USA-USA-USA-USA
paper352.pdf	Google Inc.-Google Inc.-Google Inc.-Google Inc.-University of Michigan-University of Michigan-Google Inc.-Google Inc.-University of Michigan-University of Michigan	USA-India
paper346.pdf	University of Bristol-University of Bristol-University of Bristol-University of Bristol	UK-UK
paper420.pdf	"Purdue University, West Lafayette, IN, , {toombsa; gray}@purdue.edu-Purdue University, West Lafayette, IN, , {toombsa; gray}@purdue.edu-Open Lab, Newcastle University, Newcastle upon Tyne, ,-Open Lab, Newcastle University, Newcastle upon Tyne, ,-Open Lab, Newcastle University, Newcastle upon Tyne, ,-Northumbria University, Newcastle upon Tyne, , john.vines@northumbria.ac.uk-Northumbria University, Newcastle upon Tyne, , john.vines@northumbria.ac.uk-KTH Royal Institute of Technology, Stockholm, , balaam@kth.se"	USA-UK-UK-Sweden
paper350.pdf	Department of Information Sciences and Technology-George Mason University-George Mason University	USA
paper436.pdf	"University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de-University of Stuttgart, Stuttgart, , {ﬁrstname.lastname}@vis.uni-stuttgart.de-Munich University of Applied Sciences, Munich, , {ﬁrstname.lastname}@hm.edu-Munich University of Applied Sciences, Munich, , {ﬁrstname.lastname}@hm.edu"	Germany-Germany-Germany
paper422.pdf	University of Toronto and-University of Toronto and-University of Toronto-University of Toronto-University of Toronto and Inria-University of Toronto and Inria-University of Toronto and Inria	Canada
paper344.pdf	"School of Computing Science, University of Glasgow,-School of Computing Science, University of Glasgow,-School of Computing Science, University of Glasgow,"	UK
paper378.pdf	University of Copenhagen University College Dublin-University of Copenhagen University College Dublin-University of Copenhagen University College Dublin	Ireland-Denmark
paper393.pdf	"Department of Computer Science, University of Oxford,-Department of Computer Science, University of Oxford,-Department of Computer Science, University of Oxford,"	UK
paper14.pdf	"Sorbonne Université, CNRS, ISIR-University of Copenhagen-University of Copenhagen"	Denmark-France
paper387.pdf	"National Tsing Hua University-National Tsing Hua University-National Tsing Hua University,-National Tsing Hua University,-University of California, Davis-University of California, Davis"	Korea-USA-Taiwan
paper28.pdf	"UCL Interaction Centre, University College London, London,-UCL Interaction Centre, University College London, London,-UCL Interaction Centre, University College London, London,-UCL Interaction Centre, University College London, London,-Department of Computer Science, University of Bristol, Bristol,-Department of Computer Science, University of Bristol, Bristol,-Department of Computer Science, University of Bristol, Bristol,"	UK-UK
paper634.pdf	University of Manitoba-University of Manitoba-University of Manitoba-University of Manitoba-University of Manitoba-University of Manitoba	Canada-Canada-Canada
